x,y,z,md,inc,azi,tvd,uwi
649668.2033,5800171.908,-2409.013928,3734.4,90.52,348.33,3423.313928,100130903906W500
649696.4928,5800079.05,-2409.789967,3637.2,90.66670397,341.2733408,3424.089967,100130903906W500
649723.032,5799999.039,-2408.409445,3552.79,83.47959753,346.017282,3422.709445,100130903906W500
649737.2382,5799943.502,-2396.327687,3494.1,72.27241321,348.4521249,3410.627687,100130903906W500
649751.9345,5799879.219,-2365.431755,3421.075,57.34477777,350.0671826,3379.731755,100130903906W500
649759.9472,5799835.054,-2328.328896,3362.7,44.46581529,350.6413948,3342.628896,100130903906W500
649764.1074,5799815.367,-2305.331006,3332.12,37.49169491,349.3866302,3319.631006,100130903906W500
649767.486,5799799.487,-2281.110264,3302.94,30.15403738,350.5482146,3295.410264,100130903906W500
649769.8398,5799786.67,-2255.001859,3273.74,22.9344691,352.1775381,3269.301859,100130903906W500
649771.6507,5799775.388,-2221.904192,3238.7,15.33,352.82,3236.204192,100130903906W500
649772.7013,5799767.297,-2183.989981,3199.9,9.886366145,354.8636777,3198.289981,100130903906W500
649773.6755,5799761.563,-2143.368931,3158.85,5,345.87,3157.668931,100130903906W500
649774.0628,5799760.435,-2125.492748,3140.933333,3.274981714,344.4041338,3139.792748,100130903906W500
649774.1283,5799758.316,-2075.708126,3091.1,1.87,29.44,3090.008126,100130903906W500
649774.3019,5799758.351,-2017.415337,3032.8,1.01,229.77,3031.715337,100130903906W500
649775.1624,5799759.227,-1959.128879,2974.5,0.76,201.51,2973.428879,100130903906W500
649774.8642,5799758.81,-1900.833968,2916.2,1.01,12.46,2915.133968,100130903906W500
649774.9925,5799758.257,-1842.238222,2857.6,0.52,245.61,2856.538222,100130903906W500
649775.7989,5799758.766,-1783.946874,2799.3,1.34,214.48,2798.246874,100130903906W500
649775.9729,5799760.857,-1725.786641,2741.1,2.04,176.67,2740.086641,100130903906W500
649775.1076,5799760.832,-1690.656749,2705.95,2.627134502,56.03247505,2704.956749,100130903906W500
649773.7763,5799759.506,-1640.94289,2656.2,1.81,45.65,2655.24289,100130903906W500
649772.6766,5799758.161,-1568.214539,2583.45,1.003163185,36.82774192,2582.514539,100130903906W500
649772.235,5799757.053,-1495.274556,2510.5,1.11,15.28,2509.574556,100130903906W500
649772.0367,5799756.18,-1423.080462,2438.3,0.504500709,7.149624867,2437.380462,100130903906W500
649772.0797,5799756.007,-1350.381222,2365.6,0.07,221.15,2364.681222,100130903906W500
649771.9321,5799755.785,-1277.53209,2292.75,0.223838746,262.9943248,2291.83209,100130903906W500
649772.3973,5799755.932,-1214.417604,2229.633333,0.130094199,354.3584378,2228.717604,100130903906W500
649772.0535,5799755.887,-1146.385487,2161.6,0.2,146.2,2160.685487,100130903906W500
649772.1301,5799756.405,-1073.487686,2088.7,0.476647931,171.3627929,2087.787686,100130903906W500
649771.6688,5799756.839,-1000.490544,2015.7,0.44,148.79,2014.790544,100130903906W500
649770.8834,5799757.105,-927.6955649,1942.9,0.7648656,92.06471293,1941.995565,100130903906W500
649769.7991,5799757.04,-855.0037629,1870.2,0.69,94.74,1869.303763,100130903906W500
649768.7728,5799757.013,-781.9115522,1797.1,0.971896108,75.27422004,1796.211552,100130903906W500
649767.8304,5799756.706,-709.0184706,1724.2,0.47,73.82,1723.318471,100130903906W500
649767.3044,5799756.417,-636.2209835,1651.4,0.308530943,61.99453265,1650.520983,100130903906W500
649767.2633,5799756.421,-563.3212503,1578.5,0.31,217.62,1577.62125,100130903906W500
649767.6312,5799756.579,-490.4724886,1505.65,0.389681801,222.0357692,1504.772489,100130903906W500
649767.713,5799756.691,-417.6234688,1432.8,0.45,31.77,1431.923469,100130903906W500
649767.4073,5799756.243,-349.4590728,1364.633333,0.33601648,347.1002648,1363.759073,100130903906W500
649767.9527,5799755.774,-286.3300709,1301.5,0.614025316,319.9464358,1300.630071,100130903906W500
649768.2578,5799755.41,-213.4318527,1228.6,0.2,22.3,1227.731853,100130903906W500
649768.3706,5799755.193,-140.7323244,1155.9,0.201754644,331.3204784,1155.032324,100130903906W500
649768.4032,5799755.088,-67.83245379,1083,0.03,194.46,1082.132454,100130903906W500
649768.5939,5799755.198,0.100030752,1015.066667,0.798567256,263.5086271,1014.199969,100130903906W500
649770.185,5799755.113,48.63747667,966.5,3,275.82,965.6625233,100130903906W500
649774.069,5799755.366,106.9023326,908.1,5.28,258.71,907.3976674,100130903906W500
649780.6268,5799756.882,179.4902206,835.2,4.749991328,259.7823753,834.8097794,100130903906W500
649786.2859,5799758.107,252.0593324,762.4,4.25,260.91,762.2406676,100130903906W500
649789.5409,5799758.784,310.2592367,704.1,1.76,247.91,704.0407633,100130903906W500
649790.0301,5799759.452,351.3494162,663,0.98,192.95,662.9505838,100130903906W500
649790.1543,5799760.261,410.1086023,604.235,0.713431266,175.7814497,604.1913977,100130903906W500
649790.0586,5799761.126,482.9182904,531.42,0.84,185.77,531.3817096,100130903906W500
649789.9032,5799762.082,555.7466665,458.585,0.95509898,158.4825729,458.5533335,100130903906W500
649789.2762,5799763.189,627.9103338,386.41,0.81,159.17,386.3896662,100130903906W500
649788.5378,5799764.237,699.9234151,314.385,0.849187869,131.965,314.3765849,100130903906W500
649788.0085,5799764.648,771.9641912,242.34,0.25,0.24,242.3358088,100130903906W500
649788.0293,5799764.408,844.1537618,170.15,0.112640917,21.12795055,170.1462382,100130903906W500
649788.1817,5799764.048,914.812149,99.49,0.65,332.51,99.48785104,100130903906W500
649788.4782,5799763.62,987.5200298,26.78,0.175,306.47,26.77997019,100130903906W500
668206.9019,5813841.823,-2067.673259,6363,89.69,309.63,3062.873259,100131604004W502
668280.4702,5813781.353,-2066.768547,6267.7,90.28,316.99,3061.968547,100131604004W502
668354.7832,5813704.43,-2068.037071,6160.72,89.52666311,317.9400087,3063.237071,100131604004W502
668452.7461,5813603.572,-2066.488524,6020.1,89.51999969,318.3850028,3061.688524,100131604004W502
668536.3093,5813516.106,-2065.772153,5899.123333,89.45333247,318.3066581,3060.972153,100131604004W502
668633.1372,5813415.32,-2064.383,5759.345,89.39999846,318.3300048,3059.583,100131604004W502
668709.0453,5813336.785,-2062.668846,5650.0975,90.00995305,317.5225272,3057.868846,100131604004W502
668773.7361,5813275.29,-2062.69402,5560.823333,90.06333237,316.5966824,3057.89402,100131604004W502
668849.6198,5813201.263,-2059.959162,5454.76,89.44,316.26,3055.159162,100131604004W502
668912.6231,5813141.288,-2058.669222,5367.75,87.38,314.65,3053.869222,100131604004W502
668983.9324,5813076.203,-2056.627576,5271.166667,88.80995822,314.2700025,3051.827576,100131604004W502
669052.8667,5813008.399,-2056.278087,5174.423333,90.29001303,319.1333671,3051.478087,100131604004W502
669112.4733,5812944.66,-2055.744711,5087.126667,88.78665516,317.8433946,3050.944711,100131604004W502
669192.38,5812860.674,-2054.108225,4971.17,90.35000164,319.8599928,3049.308225,100131604004W502
669270.0623,5812775.131,-2056.534403,4855.583333,90.45002955,319.1099578,3051.734403,100131604004W502
669331.5427,5812713.562,-2055.509765,4768.546667,89.77999147,317.3633333,3050.709765,100131604004W502
669399.2696,5812644.784,-2055.239877,4672.01,89.48,318.62,3050.439877,100131604004W502
669465.5328,5812574.646,-2055.070454,4575.51,90.3500055,318.7866509,3050.270454,100131604004W502
669534.7103,5812506.613,-2054.764094,4478.453333,89.60999871,315.2933256,3049.964094,100131604004W502
669602.5095,5812437.358,-2054.14963,4381.5,89.48,319.8,3049.34963,100131604004W502
669657.084,5812379.146,-2054.019711,4301.6925,89.43246126,317.6925643,3049.219711,100131604004W502
669722.8028,5812311.281,-2055.614507,4207.18,91.39,316.93,3050.814507,100131604004W502
669789.8317,5812241.573,-2056.118806,4110.456667,89.49999727,318.1200154,3051.318806,100131604004W502
669848.2271,5812179.958,-2055.623937,4025.5475,89.35996624,317.5700636,3050.823937,100131604004W502
669910.0414,5812114.598,-2056.342767,3935.566667,89.0631458,318.0003376,3051.542767,100131604004W502
669973.6679,5812048.324,-2054.768625,3843.655,90.31016342,317.0899842,3049.968625,100131604004W502
670030.9266,5811989.36,-2055.283462,3761.436667,90.61666885,318.2266513,3050.483462,100131604004W502
670100.4513,5811922.14,-2054.279831,3664.683333,89.42317575,313.0367,3049.479831,100131604004W502
670173.5097,5811858.71,-2054.963192,3567.89,90.92,313.37,3050.163192,100131604004W502
670246.1774,5811799.436,-2053.139985,3474.0575,88.01202302,311.7033283,3048.339985,100131604004W502
670300.5215,5811748.946,-2053.611022,3399.84,90.09000055,316.8700019,3048.811022,100131604004W502
670334.2474,5811713.689,-2052.057652,3351,84.91,318.1,3047.257652,100131604004W502
670373.1874,5811674.272,-2045.0122,3295.13,79.79499814,317.5849775,3040.2122,100131604004W502
670406.4051,5811639.558,-2033.42566,3245.68,73.8965791,319.6140758,3028.62566,100131604004W502
670437.2697,5811607.279,-2017.021061,3198.046667,66.03591962,316.6722897,3012.221061,100131604004W502
670472.5851,5811573.236,-1991.338307,3142.645,59.62496564,315.9343926,2986.538307,100131604004W502
670502.4113,5811543.726,-1963.062816,3092,51.91,319.34,2958.262816,100131604004W502
670528.33,5811513.224,-1928.117075,3038.84,47.0564149,325.2421207,2923.317075,100131604004W502
670551.0455,5811478.304,-1887.953857,2980.96,44.64369109,330.7132638,2883.153857,100131604004W502
670564.5307,5811447.079,-1854.101355,2932.88,46.36,347.34,2849.301355,100131604004W502
670573.3326,5811405.9,-1814.037638,2874.75,47.74,351.57,2809.237638,100131604004W502
670578.9239,5811369.876,-1781.931569,2826.153333,46.98044632,357.5054834,2777.131569,100131604004W502
670574.4389,5811335.47,-1748.509677,2777.803333,46.13755251,19.73095646,2743.709677,100131604004W502
670562.1544,5811302.238,-1708.819232,2724.546667,38.52660354,22.07582352,2704.019232,100131604004W502
670551.6606,5811273.086,-1665.601088,2671.34,31.97,20.98,2660.801088,100131604004W502
670543.9637,5811251.969,-1622.988611,2623.096667,22.13801692,25.27605857,2618.188611,100131604004W502
670538.3764,5811238.509,-1577.033089,2574.846667,15.09330044,15.07668909,2572.233089,100131604004W502
670539.3401,5811227.163,-1530.255655,2526.65,10.86,342.09,2525.455655,100131604004W502
670542.372,5811225.012,-1473.91418,2470,4.57,222.79,2469.11418,100131604004W502
670544.5607,5811230.058,-1410.639403,2406.48,4.860808271,188.6312742,2405.839403,100131604004W502
670541.8397,5811235.213,-1319.867991,2315.49,2.89,115.21,2315.067991,100131604004W502
670538.599,5811235.905,-1189.079569,2184.655,1.05275678,106.230503,2184.279569,100131604004W502
670538.2428,5811235.515,-1077.851492,2073.42,1.043708478,90.02249812,2073.051492,100131604004W502
670535.5639,5811236.693,-957.2189372,1952.745,1.116386334,141.5043871,1952.418937,100131604004W502
670533.4308,5811236.817,-826.6245816,1822.13,0.77,108.03,1821.824582,100131604004W502
670530.8592,5811235.94,-695.8963986,1691.37,1.179454857,73.29853427,1691.096399,100131604004W502
670528.9541,5811234.825,-555.3311141,1550.786667,0.927889011,94.07917544,1550.531114,100131604004W502
670527.0556,5811234.663,-439.0031363,1434.43,1.532641228,355.5632668,1434.203136,100131604004W502
670527.9418,5811232.163,-303.8604458,1299.26,0.89,344.14,1299.060446,100131604004W502
670527.6779,5811229.046,-206.736008,1202.08,1.404745242,334.3197349,1201.936008,100131604004W502
670530.4215,5811229.647,-85.29874127,1080.605,0.807700909,251.5221666,1080.498741,100131604004W502
670531.9651,5811229.984,59.80722046,935.49,0.712747039,240.6829935,935.3927795,100131604004W502
670532.9069,5811230.893,205.520537,789.77,0.274663458,227.7531222,789.679463,100131604004W502
670531.3536,5811230.739,321.6588989,673.605,1.999386062,73.69755477,673.5411011,100131604004W502
670529.0536,5811229.535,452.4950317,542.74,0.78,62.14,542.7049683,100131604004W502
670528.4256,5811230.126,597.1974286,398.03,0.64,187.24,398.0025714,100131604004W502
670528.408,5811231.581,741.6381465,253.58,1.11,189.65,253.5618535,100131604004W502
670529.9149,5811232.702,886.1438001,109.06,0.7,278.01,109.0561999,100131604004W502
667214.2094,5820326.853,-2045.72949,5802,90,313.14,3011.02949,100150504104W502
667293.0605,5820257.091,-2045.411922,5696.71,89.69999161,314.2499978,3010.711922,100150504104W502
667370.0443,5820184.521,-2047.179009,5590.88,91.28339669,316.4201805,3012.479009,100150504104W502
667437.476,5820116.083,-2047.519268,5494.79,88.65666479,317.1133638,3012.819268,100150504104W502
667513.1027,5820042.674,-2046.205206,5389.346667,90.74668294,314.8500817,3011.505206,100150504104W502
667582.539,5819976.129,-2042.666612,5293.073333,87.33999749,316.1132654,3007.966612,100150504104W502
667651.4142,5819909.012,-2044.943882,5196.82,92.96,317.08,3010.243882,100150504104W502
667711.8993,5819847.279,-2042.951065,5110.32,89.2,317.8,3008.251065,100150504104W502
667774.8703,5819788.304,-2042.276385,5024,90.06,312.82,3007.576385,100150504104W502
667846.6792,5819728.135,-2040.066304,4930.27,89.53978528,313.3675243,3005.366304,100150504104W502
667900.9787,5819670.669,-2039.316499,4851.11,89.51,322.53,3004.616499,100150504104W502
667984.9186,5819571.931,-2038.424234,4721.49,89.62999143,320.08,3003.724234,100150504104W502
668079.8136,5819471.152,-2037.863426,4583.046667,90.69000007,318.0633362,3003.163426,100150504104W502
668159.3012,5819387.725,-2037.118027,4467.79,88.74986026,318.3333287,3002.418027,100150504104W502
668233.4411,5819312.394,-2038.27582,4362.06,92.06,316.51,3003.57582,100150504104W502
668303.4416,5819246.615,-2042.111297,4265.91,90.49333336,315.8166644,3007.411297,100150504104W502
668369.0019,5819182.814,-2041.081824,4174.41,89.87499999,315.6499986,3006.381824,100150504104W502
668431.9838,5819131.154,-2041.467397,4092.846667,89.22999366,309.1433111,3006.767397,100150504104W502
668502.5397,5819073.234,-2040.803515,4001.5,89.15452293,315.2751611,3006.103515,100150504104W502
668557.1484,5819012.688,-2039.969793,3919.883333,89.63997984,323.5233397,3005.269793,100150504104W502
668616.7504,5818937.375,-2039.385604,3823.83,89.60997936,323.0733313,3004.685604,100150504104W502
668677.9761,5818863.923,-2039.329638,3728.18,89.6,319.38,3004.629638,100150504104W502
668735.8966,5818813.788,-2039.644024,3651.49,90.12333364,310.6699953,3004.944024,100150504104W502
668801.7725,5818754.357,-2039.21342,3562.6775,90.09994007,319.0550378,3004.51342,100150504104W502
668862.3789,5818696.866,-2038.460816,3479.06,89.67998371,313.7300326,3003.760816,100150504104W502
668928.6269,5818637.999,-2037.562278,3390.395,89.58960295,317.8900226,3002.862278,100150504104W502
669004.3668,5818560.657,-2036.81576,3282.13,89.84499808,317.5150033,3002.11576,100150504104W502
669058.5697,5818504.952,-2035.91772,3204.38,85.74999569,317.2701356,3001.21772,100150504104W502
669090.7452,5818472.287,-2029.876911,3158.11,80.17,316.35,2995.176911,100150504104W502
669123.0799,5818438.354,-2019.154279,3110,74.54997037,319.0752385,2984.454279,100150504104W502
669153.6661,5818405.352,-2002.681638,3062,63.71,318.93,2967.981638,100150504104W502
669181.1112,5818376.503,-1979.394144,3015.82,54.59387678,317.4626433,2944.694144,100150504104W502
669211.7696,5818347.078,-1944.646262,2960.906667,49.36295541,316.0747221,2909.946262,100150504104W502
669235.6941,5818324.117,-1912.62232,2914.78,42.12317693,316.4614782,2877.92232,100150504104W502
669254.8204,5818306.177,-1875.261278,2869,28.64,313.35,2840.561278,100150504104W502
669269.8688,5818289.842,-1833.268907,2821.4,22.37376166,330.543605,2798.568907,100150504104W502
669276.6138,5818275.144,-1783.041083,2768.59,15.66,345.9,2748.341083,100150504104W502
669277.7097,5818265.21,-1735.852133,2720.303333,9.117090835,15.12094852,2701.152133,100150504104W502
669271.1089,5818254.124,-1655.296502,2638.71,10.01478429,34.23192533,2620.596502,100150504104W502
669263.1362,5818240.287,-1571.608098,2553.506667,9.566644629,28.37992745,2536.908098,100150504104W502
669259.7364,5818230.352,-1479.637109,2460.92,7.15,4.46,2444.937109,100150504104W502
669259.0463,5818222.24,-1409.768292,2390.573333,6.716393404,16.32178692,2375.068292,100150504104W502
669252.6269,5818205.317,-1315.48541,2294.506667,11.651202,21.90523649,2280.78541,100150504104W502
669247.7292,5818188.696,-1206.593963,2184.225,8.394727497,16.57032547,2171.893963,100150504104W502
669242.0925,5818170.893,-1088.350877,2064.51,8.699990211,22.66560977,2053.650877,100150504104W502
669235.0937,5818155.42,-979.5023114,1954.34,8.454455623,28.01538634,1944.802311,100150504104W502
669228.3658,5818139.912,-850.7767042,1824.5,5.78,25.67,1816.076704,100150504104W502
669222.0305,5818128.548,-736.0347461,1709.01,5.88,42.52,1701.334746,100150504104W502
669214.8756,5818119.281,-635.8195878,1608.105,7.931450109,38.80120488,1601.119588,100150504104W502
669210.0425,5818109.879,-535.887402,1507.59,6.76,22.56,1501.187402,100150504104W502
669205.6793,5818100.58,-440.205681,1411.35,5.30559961,36.77614458,1405.505681,100150504104W502
669200.4597,5818089.726,-320.8555036,1291.39,6.064881192,25.50556481,1286.155504,100150504104W502
669194.967,5818075.751,-206.4788604,1176.02,8.224980694,21.90447174,1171.77886,100150504104W502
669188.2429,5818058.434,-78.29224057,1046.49,9.38,24.5,1043.592241,100150504104W502
669184.5433,5818046.602,16.85367088,950.51,6.365475168,8.108846644,948.4463291,100150504104W502
669179.6241,5818033.497,111.9756,854.3133333,8.312802079,44.75851558,853.3244,100150504104W502
669169.3739,5818025.873,216.8297641,748.6733333,5.347194534,58.22094211,748.4702359,100150504104W502
669165.6471,5818023.531,317.3745324,648,0.88,52.94,647.9254676,100150504104W502
669163.9876,5818022.237,440.6165142,524.74,1.05,51.07,524.6834858,100150504104W502
669162.8832,5818019.935,577.9812613,387.35,0.9,20.24,387.3187387,100150504104W502
669163.5997,5818018.761,715.6098791,249.71,0.74,281.68,249.6901209,100150504104W502
669165.5098,5818019.258,854.0248578,111.28,0.76,245.59,111.2751422,100150504104W502
651330.3767,5801989.202,-2369.934114,6121,91.39,318.97,3365.964114,100151003906W500
651423.9329,5801887.435,-2372.681706,5982.7125,90.54268917,317.1375032,3368.711706,100151003906W500
651490.8646,5801821.727,-2372.617121,5888.9,88.98,316.09,3368.647121,100151003906W500
651561.9839,5801750.14,-2371.774981,5787.97,88.96499713,316.6450032,3367.804981,100151003906W500
651632.1927,5801678.041,-2371.150136,5687.31,89.97,317.72,3367.180136,100151003906W500
651694.9193,5801618.673,-2371.364216,5600.91,89.04,312.03,3367.394216,100151003906W500
651765.7013,5801553.308,-2370.748127,5504.53,89.99999641,316.7966656,3366.778127,100151003906W500
651831.7144,5801490.191,-2370.390766,5413.155,89.8449984,315.8199996,3366.420766,100151003906W500
651899.8667,5801425.344,-2369.783094,5319.05,90.23754067,317.9899841,3365.813094,100151003906W500
651951.3303,5801365.098,-2370.179452,5239.78,89.85993203,319.7650343,3366.209452,100151003906W500
651999.8765,5801311.736,-2370.226357,5167.62,90.4,317.98,3366.256357,100151003906W500
652055.5058,5801259.413,-2369.9629,5091.223333,89.4433152,315.1100414,3365.9929,100151003906W500
652130.9083,5801185.32,-2369.619645,4985.486667,89.6832956,316.6900245,3365.649645,100151003906W500
652215.8519,5801100.776,-2369.173155,4865.605,90.01500001,315.7249999,3365.203155,100151003906W500
652282.3097,5801039.151,-2369.174113,4774.946667,89.74333333,315.3799997,3365.204113,100151003906W500
652358.4668,5800966.415,-2368.972684,4669.61,90.02332239,316.1233944,3365.002684,100151003906W500
652427.3455,5800899.298,-2368.06019,4573.413333,89.19333298,316.463321,3364.09019,100151003906W500
652507.301,5800816.223,-2367.452596,4458.056667,89.88333348,319.0966654,3363.482596,100151003906W500
652587.6884,5800734.174,-2367.070623,4343.166667,89.32999896,316.9999893,3363.100623,100151003906W500
652654.6295,5800665.572,-2366.304139,4247.27,90.59,321.51,3362.334139,100151003906W500
652724.4112,5800593.564,-2366.044562,4146.93,89.13999811,316.3300107,3362.074562,100151003906W500
652791.06,5800531.459,-2365.928614,4055.776667,89.42325855,313.2533835,3361.958614,100151003906W500
652865.8016,5800457.153,-2367.550649,3950.31,91.14009155,317.6497663,3363.580649,100151003906W500
652935.1245,5800390.524,-2367.393931,3854.133333,89.93996774,315.9300314,3363.423931,100151003906W500
653007.9735,5800317.346,-2367.247518,3750.8525,90.66750106,317.6149912,3363.277518,100151003906W500
653063.3548,5800261.09,-2366.630818,3671.89,89.295,316.145,3362.660818,100151003906W500
653104.1725,5800221.086,-2363.835063,3614.63,83.02,316.07,3359.865063,100151003906W500
653140.7195,5800185.161,-2355.296126,3562.665,79.76499756,316.4600296,3351.326126,100151003906W500
653177.3409,5800148.486,-2342.405325,3509.206667,71.62659483,317.5553554,3338.435325,100151003906W500
653207.24,5800116.781,-2323.500708,3461.626667,60.83176375,318.420475,3319.530708,100151003906W500
653234.9818,5800088.137,-2296.226466,3413.25,50.7,317.82,3292.256466,100151003906W500
653264.6405,5800057.052,-2257.854979,3355.63,46.72,315.93,3253.884979,100151003906W500
653293.4319,5800028.754,-2216.671807,3297.92,40.57,318.11,3212.701807,100151003906W500
653313.6576,5800007.36,-2175.996144,3247.65,32.35474347,319.1944731,3172.026144,100151003906W500
653331.46,5799985.717,-2128.168468,3192.173333,28.00299551,329.7238799,3124.198468,100151003906W500
653339.5775,5799966.687,-2084.616018,3143.886667,21.88114526,348.3797619,3080.646018,100151003906W500
653340.852,5799951.566,-2039.096266,3095.86,15.82,6.99,3035.126266,100151003906W500
653336.0907,5799938.058,-1987.592895,3042.373333,14.72998604,30.67958895,2983.622895,100151003906W500
653324.9569,5799926.89,-1912.296999,2965.405,11.25403524,50.88233424,2908.326999,100151003906W500
653305.9719,5799908.314,-1786.675729,2837,12.76,46.68,2782.705729,100151003906W500
653286.861,5799892.547,-1686.818272,2734.093333,13.89281508,61.64508175,2682.848272,100151003906W500
653264.7276,5799878.748,-1594.407645,2638.036667,16.39228637,51.1753419,2590.437645,100151003906W500
653251.873,5799862.313,-1510.047104,2551.07,12.53,29.97,2506.077104,100151003906W500
653241.9417,5799846.963,-1435.458168,2474.26,15.13,41.3,2431.488168,100151003906W500
653225.1242,5799831.383,-1352.191108,2387.885,14.87175103,50.01057214,2348.221108,100151003906W500
653207.5454,5799815.589,-1259.168516,2291.9,13.77396881,45.60896498,2255.198516,100151003906W500
653193.6385,5799801.171,-1175.399204,2205.76,11.33,46.81,2171.429204,100151003906W500
653182.9448,5799790.393,-1106.69476,2135.383333,12.97660946,50.65467897,2102.72476,100151003906W500
653171.9045,5799780.743,-1037.733754,2064.87,14.51332839,50.11265606,2033.763754,100151003906W500
653157.9071,5799768.34,-969.6770901,1994.28,13.3,51.78,1965.70709,100151003906W500
653142.8652,5799755.203,-882.3858867,1904.726667,14.6331648,48.62372016,1878.415887,100151003906W500
653128.0546,5799741.231,-801.7053421,1821.51,15.01,47.53,1797.735342,100151003906W500
653113.5727,5799728.942,-721.2810631,1738.86,13.60660339,54.15518064,1717.311063,100151003906W500
653100.2893,5799718.251,-653.1748063,1668.64,12.05,48.25,1649.204806,100151003906W500
653088.3825,5799708.761,-578.0690017,1592,12.34,48.58,1574.099002,100151003906W500
653075.4304,5799696.868,-493.460448,1505.575,10.9299284,53.69449586,1489.490448,100151003906W500
653061.888,5799684.731,-408.6322886,1418.81,13.34,51.17,1404.662289,100151003906W500
653045.2051,5799667.628,-310.8403044,1318.135,13.23372408,43.316913,1306.870304,100151003906W500
653026.2833,5799645.786,-184.4401444,1188.47,13.16,42.65,1180.470144,100151003906W500
653007.8216,5799627.376,-72.31106742,1073.34,12.35,47.57,1068.341067,100151003906W500
652989.7491,5799612.104,40.33313981,958.22,10.81,55.98,955.6968602,100151003906W500
652974.2202,5799602.082,144.4334251,852.48,8.84856943,63.17181325,851.5965749,100151003906W500
652965.7791,5799595.772,233.4044581,762.86,4.63265272,40.39017377,762.6255419,100151003906W500
652965.9825,5799592.338,307.2397487,688.9066667,2.973328679,312.1108644,688.7902513,100151003906W500
652968.1149,5799590.373,413.8093232,582.29,0.71,319.94,582.2206768,100151003906W500
652968.4556,5799587.66,553.6011752,442.47,1.14,1.59,442.4288248,100151003906W500
652967.0738,5799585.718,700.5718028,295.4766667,0.938878463,62.52033031,295.4581972,100151003906W500
652965.2115,5799585.903,842.5685761,153.465,0.779719588,112.1357263,153.4614239,100151003906W500
652964.3722,5799585.855,996.03,0,0,0,0,100151003906W500
645901.1131,5791300.055,-2523.938686,6805,89.63,315.03,3544.868686,102081203807W500
645971.8869,5791228.349,-2523.38466,6704.2,89.55999807,318.433346,3544.31466,102081203807W500
646047.556,5791147.869,-2522.886539,6593.715,89.88999873,318.595001,3543.816539,102081203807W500
646146.3593,5791043.156,-2522.364987,6449.725,89.71999948,318.0500006,3543.294987,102081203807W500
646230.2361,5790957.225,-2520.963043,6329.606667,89.38665421,316.3200123,3541.893043,102081203807W500
646328.1832,5790858.143,-2520.07,6190.26,89.30499974,317.3000011,3541,102081203807W500
646400.2716,5790788.799,-2519.512143,6090.2,90,315.22,3540.442143,102081203807W500
646469.0442,5790722.171,-2519.391243,5994.43,89.93666525,316.1766694,3540.321243,102081203807W500
646556.2402,5790639.657,-2519.305546,5874.36,90.18000007,315.22,3540.235546,102081203807W500
646642.1057,5790555.676,-2519.023535,5754.226667,89.68332781,316.7900083,3539.953535,102081203807W500
646736.5336,5790459.958,-2518.736726,5619.746667,90.39000005,317.2566654,3539.666726,102081203807W500
646831.036,5790364.425,-2518.400751,5485.35,89.74,316.8,3539.330751,102081203807W500
646932.4001,5790261.752,-2518.27247,5341.05,89.85,317.32,3539.20247,102081203807W500
647012.157,5790178.542,-2518.051635,5225.77,89.75,318.78,3538.981635,102081203807W500
647092.3691,5790095.813,-2517.073783,5110.51,89.14,316.42,3538.003783,102081203807W500
647162.4261,5790030.205,-2516.240239,5014.503333,89.24663189,315.0698561,3537.170239,102081203807W500
647223.7924,5789969.261,-2516.367171,4927.97,91.91001016,316.6567217,3537.297171,102081203807W500
647292.284,5789901.909,-2518.517989,4831.87,91.90337856,315.8667572,3539.447989,102081203807W500
647361.6395,5789835.671,-2519.629974,4735.93,90.31,315.78,3540.559974,102081203807W500
647436.5687,5789761.989,-2518.219786,4630.806667,88.13331994,316.5567049,3539.149786,102081203807W500
647495.0131,5789698.328,-2516.561861,4544.326667,89.08656588,319.2900998,3537.491861,102081203807W500
647556.0902,5789637.152,-2517.002999,4457.84,91.79692217,315.5768159,3537.932999,102081203807W500
647627.8975,5789573.623,-2519.913072,4361.85,89.57,309.9,3540.843072,102081203807W500
647700.9145,5789504.377,-2519.856754,4261.14,89.90499998,316.5900002,3540.786754,102081203807W500
647777.928,5789425.3,-2520.663859,4150.73,89.60999052,317.4766632,3541.593859,102081203807W500
647851.2183,5789349.903,-2520.149041,4045.56,88.77,316.16,3541.079041,102081203807W500
647920.0352,5789282.128,-2519.347992,3948.893333,91.2233415,316.453118,3540.277992,102081203807W500
647957.4525,5789245.262,-2517.497087,3896.313333,90.01333539,316.4033587,3538.427087,102081203807W500
647995.3789,5789208.305,-2516.469763,3843.32,90.65,315.48,3537.399763,102081203807W500
648029.4467,5789174.083,-2517.43825,3795,89.9,318.61,3538.36825,102081203807W500
648059.4175,5789142.345,-2513.297934,3751.11,81.43999884,317.9400489,3534.227934,102081203807W500
648089.1836,5789112.242,-2504.994212,3707.933333,74.74661712,316.322333,3525.924212,102081203807W500
648122.8273,5789078.308,-2488.645369,3657.393333,67.29660827,316.9853752,3509.575369,102081203807W500
648151.2859,5789049.271,-2467.55994,3611.53,57.56177825,318.5378567,3488.48994,102081203807W500
648180.5878,5789015.859,-2433.987517,3555.796667,49.90628433,321.4428566,3454.917517,102081203807W500
648200.3295,5788990.896,-2401.381281,3510.15,37.86,325.39,3422.311281,102081203807W500
648217.396,5788966.103,-2355.483173,3455.22,30.15,331.33,3376.413173,102081203807W500
